0.98705	0.88895	0.98948	0.98020	0.98603	0.99224	0.77160	0.02762	0.27310	0.61657	0.93543	0.36755	0.74014	0.83492	0.97504	0.02879	0.98152	0.90014	0.94645	0.01739	0.40548	0.94177	0.96078	0.64927	0.44678	0.97658	0.86878	0.71817	0.71301	0.83838	0.52479	0.97081	0.93720	0.64369	0.05141	0.02430	0.87943	0.88948	0.85383	0.87988	0.07608	0.02457	0.44989
0.95836	0.60771	0.94421	0.95683	0.95961	0.94385	0.37240	0.03888	0.08597	0.86152	0.93743	0.20334	0.31683	0.91967	0.96577	0.10802	0.96322	0.95071	0.90981	0.02705	0.31071	0.86492	0.96564	0.79153	0.15515	0.96431	0.91555	0.46878	0.67447	0.72066	0.75610	0.96890	0.96258	0.20456	0.05323	0.02424	0.78375	0.95039	0.84916	0.70104	0.04797	0.02237	0.14118
0.92979	0.61333	0.91732	0.92765	0.93057	0.91740	0.39734	0.05155	0.10878	0.81730	0.90632	0.21610	0.34348	0.88874	0.93562	0.11436	0.93402	0.91866	0.88463	0.03988	0.33201	0.84332	0.93569	0.76053	0.18197	0.93447	0.88496	0.46989	0.64931	0.70688	0.71961	0.93840	0.93117	0.23911	0.06649	0.03731	0.76853	0.91693	0.82040	0.69311	0.06261	0.03614	0.16456
0.84196	0.48851	0.82600	0.84186	0.84391	0.82523	0.26310	0.08781	0.07548	0.82878	0.83162	0.17512	0.20973	0.84169	0.85341	0.16365	0.84912	0.85693	0.80084	0.07764	0.30273	0.75136	0.85755	0.74773	0.10844	0.85148	0.82629	0.37077	0.59855	0.61932	0.73753	0.85787	0.85998	0.11374	0.09822	0.07251	0.68063	0.85859	0.75517	0.59064	0.08540	0.07093	0.09133
0.92679	0.87508	0.93148	0.91959	0.92583	0.93459	0.78367	0.05398	0.30285	0.55261	0.87513	0.38554	0.75935	0.77522	0.91351	0.04555	0.92076	0.83745	0.89292	0.04465	0.42580	0.89151	0.89916	0.59821	0.47348	0.91506	0.80934	0.70549	0.67649	0.80296	0.47122	0.90826	0.87459	0.67533	0.07717	0.05204	0.84289	0.82624	0.80219	0.85218	0.10245	0.05308	0.47986
0.97766	0.60109	0.96219	0.97612	0.97902	0.96159	0.35047	0.02965	0.06527	0.89481	0.95824	0.18987	0.29067	0.94593	0.98686	0.10539	0.98347	0.97461	0.92732	0.01817	0.30913	0.87826	0.98751	0.81579	0.12909	0.98475	0.93885	0.45661	0.68324	0.72740	0.78413	0.99009	0.98539	0.17413	0.04441	0.01479	0.79379	0.97563	0.86719	0.70530	0.03771	0.01292	0.11807
0.95364	0.75803	0.94925	0.94924	0.95405	0.95100	0.59885	0.04125	0.20100	0.70220	0.91543	0.29693	0.55966	0.85183	0.94964	0.07069	0.95249	0.90200	0.91052	0.03090	0.36303	0.89101	0.94164	0.69461	0.33161	0.95041	0.86896	0.60311	0.68780	0.77030	0.60897	0.94901	0.92696	0.45995	0.06131	0.03358	0.81996	0.89467	0.83339	0.78863	0.07259	0.03292	0.32187
0.83169	0.82599	0.83819	0.82593	0.83141	0.84116	0.76877	0.09135	0.33648	0.47405	0.78436	0.39208	0.75211	0.68207	0.81777	0.07720	0.82494	0.74487	0.80087	0.08625	0.38311	0.81167	0.80258	0.52624	0.49821	0.82061	0.72021	0.69061	0.62857	0.73876	0.40849	0.81346	0.77941	0.68233	0.11416	0.09419	0.75731	0.73225	0.72084	0.78825	0.14048	0.09422	0.49684
0.83867	0.86723	0.84751	0.83204	0.83716	0.85050	0.82305	0.08869	0.36011	0.44373	0.78666	0.41630	0.80548	0.67333	0.82226	0.06517	0.83053	0.74022	0.80950	0.08340	0.39932	0.82432	0.80540	0.50886	0.52947	0.82506	0.71733	0.72708	0.62018	0.76198	0.37936	0.81662	0.77947	0.73864	0.11228	0.09252	0.77505	0.72714	0.72126	0.81466	0.14287	0.09295	0.53412
0.92621	0.85837	0.93029	0.91978	0.92515	0.93258	0.75986	0.04915	0.29135	0.56919	0.87745	0.37107	0.72859	0.77813	0.91495	0.04929	0.92079	0.84175	0.88733	0.04407	0.38026	0.89045	0.90037	0.60384	0.45138	0.91630	0.81397	0.70310	0.66981	0.79830	0.48694	0.91062	0.87741	0.64250	0.07498	0.05131	0.82208	0.83148	0.79984	0.84166	0.10076	0.05115	0.45422
0.99072	0.78675	0.98649	0.98561	0.99023	0.98804	0.61993	0.02605	0.19537	0.72445	0.95032	0.30406	0.57756	0.88286	0.98623	0.05430	0.98926	0.93418	0.94608	0.01463	0.37689	0.92406	0.97758	0.71628	0.33090	0.98625	0.90104	0.62464	0.70743	0.80262	0.62538	0.98465	0.96169	0.47268	0.04630	0.01774	0.85519	0.92792	0.86535	0.82047	0.05968	0.01738	0.32896
0.99304	0.73750	0.98538	0.98879	0.99320	0.98647	0.54448	0.02576	0.15559	0.77725	0.95837	0.27265	0.49832	0.90759	0.99234	0.06643	0.99372	0.95126	0.94813	0.01295	0.37172	0.91560	0.98659	0.74977	0.27253	0.99168	0.91729	0.57523	0.70564	0.78586	0.67349	0.99182	0.97436	0.38942	0.04339	0.01412	0.84823	0.94734	0.87245	0.79271	0.05076	0.01370	0.27128
0.99515	0.79300	0.99102	0.99001	0.99480	0.99263	0.62541	0.02407	0.19614	0.72396	0.95426	0.30475	0.58337	0.88530	0.99052	0.05193	0.99363	0.93741	0.95069	0.01266	0.37819	0.92876	0.98167	0.71686	0.33319	0.99065	0.90406	0.62831	0.70958	0.80695	0.62400	0.98885	0.96547	0.47804	0.04454	0.01587	0.85996	0.93097	0.86860	0.82569	0.05813	0.01553	0.33193
0.97908	0.82621	0.97793	0.97323	0.97831	0.98002	0.68527	0.03181	0.23318	0.66904	0.93404	0.33518	0.64927	0.85285	0.97104	0.04636	0.97573	0.90937	0.93733	0.02035	0.39388	0.92289	0.96008	0.68022	0.38512	0.97172	0.87749	0.66282	0.70580	0.81195	0.57531	0.96821	0.94085	0.54966	0.05275	0.02511	0.86043	0.90118	0.85270	0.84008	0.07110	0.02515	0.38550
0.85615	0.91049	0.86664	0.84809	0.85381	0.87037	0.88167	0.08241	0.38109	0.42165	0.79890	0.44090	0.86893	0.67690	0.83627	0.04890	0.84618	0.74669	0.82678	0.07585	0.42791	0.84572	0.81777	0.50101	0.57293	0.83912	0.72409	0.76280	0.64352	0.78554	0.35713	0.82946	0.78853	0.80177	0.10687	0.08636	0.80377	0.73260	0.73760	0.84820	0.14190	0.08745	0.58046
0.73312	0.90189	0.74962	0.72455	0.73040	0.75389	0.93997	0.13480	0.46177	0.26978	0.67486	0.49364	0.94276	0.53976	0.70846	0.07596	0.72034	0.61098	0.71427	0.13142	0.43609	0.75037	0.68733	0.38039	0.65638	0.71227	0.59514	0.77813	0.58072	0.72406	0.23041	0.69985	0.65517	0.90032	0.15869	0.14426	0.72447	0.59478	0.63150	0.80286	0.19997	0.14583	0.66681
0.88648	0.91972	0.89623	0.87838	0.88447	0.89987	0.87778	0.07014	0.36806	0.45325	0.82915	0.43613	0.86190	0.70726	0.86747	0.04090	0.87703	0.77804	0.85478	0.06290	0.42618	0.87108	0.84923	0.52702	0.56037	0.87016	0.75330	0.76600	0.66324	0.80175	0.38536	0.86086	0.82019	0.78891	0.09509	0.07312	0.82419	0.76417	0.76374	0.86454	0.12941	0.07406	0.56646
