1280	NA	0.286713286713287	0.325294117647059	0.319055244195356	0.315215311004785	0.30672520454999	0.144584218264989	0.152264871748226	0.304839723444375	0.245192307692308	0.137535196014728	0.137537374286491	0.274718526100307	0.320727272727273	0.32428810720268	0.238186462324393	0.285855980956159	0.302212223472066	0.271852711892519	0.312787672603562	0.302829993802933	0.320758443610508	0.315605928509154	0.316695685819307	0.330467289719626	0.321221800758634	0.271391701409569	0.271186440677966	0.261593876632148	0.315543071161049	0.303188957639219
566552	0.286713286713287	NA	0.34521633150518	0.336730072463768	0.338286713286713	0.331230283911672	0.0780044787260513	0.0718619387892679	0.343771428571429	0.245533025496888	0.292937399678973	0.229705505761844	0.310400321866828	0.213544668587896	0.352390852390852	0.186675919500347	0.377796188898094	0.382640309020677	0.363521215959468	0.35827718960539	0.354838709677419	0.332675005486065	0.235984354628422	0.345064883995281	0.345686274509804	0.347470731168544	0.193475118728061	0.191505791505792	0.354189944134078	0.300804828973843	0.296815541758462
428125	0.325294117647059	0.34521633150518	NA	0.374916611074049	0.375491679273828	0.358926342072409	0.156126482213439	0.156476205144001	0.367211973546815	0.291919191919192	0.261527505786007	0.182365907421014	0.330781010719755	0.319464371114299	0.39216530348687	0.249766136576239	0.347726529277069	0.361030689056167	0.318523742360132	0.373089700996678	0.390460526315789	0.380037197768134	0.330335241210139	0.349804941482445	0.362763915547025	0.357798165137615	0.301374045801527	0.32043956043956	0.35272536687631	0.339576365663322	0.319646799116998
411476	0.319055244195356	0.336730072463768	0.374916611074049	NA	0.285276073619632	0.346260387811634	0.148867313915858	0.175549692172383	0.372413793103448	0.294153595436953	0.256498706418628	0.150447673565243	0.310223266745006	0.310110450297366	0.341851602779646	0.270013568521031	0.27039627039627	0.289940828402367	0.187569988801792	0.428969359331476	0.345679012345679	0.346153846153846	0.336290322580645	0.331261101243339	0.362599771949829	0.357394366197183	0.281664656212304	0.294052863436123	0.306559821095788	0.325081833060556	0.311248402215594
411479	0.315215311004785	0.338286713286713	0.375491679273828	0.285276073619632	NA	0.426829268292683	0.148603351955307	0.159061755543339	0.230538922155689	0.309967845659164	0.267658442186744	0.178960603520536	0.319429198682766	0.325787199012142	0.349834201800095	0.282977006857604	0.221789883268482	0.278145695364238	0.191412312467667	0.372990353697749	0.232758620689655	0.466666666666667	0.337940566689703	0.328687572590012	0.393700787401575	0.419103313840156	0.286899955136833	0.312356453835553	0.318149592343141	0.337098175499566	0.325955265610438
435590	0.30672520454999	0.331230283911672	0.358926342072409	0.346260387811634	0.426829268292683	NA	0.146593578700078	0.144450641383157	0.265789473684211	0.276823037621923	0.265051483949122	0.17807252716241	0.323391563698338	0.311492568557672	0.328201180395176	0.2670489453205	0.227784730913642	0.280528052805281	0.197076340010828	0.350132625994695	0.264423076923077	0.445652173913043	0.321971441731921	0.31264367816092	0.36377245508982	0.377483443708609	0.272373540856031	0.290895632864545	0.300114111829593	0.341171440786661	0.327617741197988
1028307	0.144584218264989	0.0780044787260513	0.156126482213439	0.148867313915858	0.148603351955307	0.146593578700078	NA	0.100898410504492	0.150898609698203	0.170802919708029	0.0619631390209324	0.0326744949310772	0.0799536500579374	0.188071108157501	0.110286177105832	0.184601283226398	0.0990783410138249	0.117813003761419	0.0895776566757493	0.136920529801324	0.128266411727215	0.154767848227659	0.176441996111471	0.146934295123099	0.185063332784998	0.167729279058362	0.189314336598397	0.166717095310136	0.0966760299625468	0.114902943018159	0.113032923683811
573	0.152264871748226	0.0718619387892679	0.156476205144001	0.175549692172383	0.159061755543339	0.144450641383157	0.100898410504492	NA	0.166843220338983	0.163374717832957	0.0609566568813676	0.0309262759924386	0.0704667863554758	0.197295753189869	0.12	0.167607319993159	0.105737458696305	0.117892229830307	0.0912276462058966	0.13436164281732	0.141823687752355	0.165652339292507	0.183645045762037	0.153218655790034	0.192021378125596	0.172523364485981	0.158860453887011	0.182239382239382	0.0833333333333333	0.143159752868491	0.131189821182944
226186	0.304839723444375	0.343771428571429	0.367211973546815	0.372413793103448	0.230538922155689	0.265789473684211	0.150898609698203	0.166843220338983	NA	0.2912360479537	0.251996450754215	0.169545834494288	0.302073288331726	0.312705727452271	0.33932641174981	0.264107038976149	0.27432590855803	0.233527131782946	0.161366313309776	0.417647058823529	0.327777777777778	0.278450363196126	0.323301805674979	0.286908077994429	0.287859824780976	0.325497287522604	0.293946449359721	0.286705703751898	0.306242638398115	0.326146076146076	0.311230832987982
515620	0.245192307692308	0.245533025496888	0.291919191919192	0.294153595436953	0.309967845659164	0.276823037621923	0.170802919708029	0.163374717832957	0.2912360479537	NA	0.208876221498371	0.160162130862768	0.296026860660325	0.237198351971748	0.271672948680777	0.290732889158086	0.273329062566731	0.286361261104337	0.243495663775851	0.2936872909699	0.292037186742118	0.309595524956971	0.275229357798165	0.295055169595423	0.302189122094335	0.305523188068049	0.371814092953523	0.198999230177059	0.248576477518162	0.325971731448763	0.315578256110908
