47	1	0.771032776142855	0.794552053536412	0.787785210019486	0.788600143960534	0.78153478973858	0.771979054159341	0.775976064155133	0.789227308892737	0.781785248641315	0.784865897147167	0.750930823413611	0.777593476333532	0.804010888971748	0.787898267542817	0.79025962878694	0.773945133911861	0.772921656497515	0.763981214148058	0.783506700549806	0.789271279953729	0.785510712968574	0.786372887816757	0.777780886821536	0.778967867932111	0.782619677641309	0.786185888233095	0.794040237407156	0.82023984685369	0.797724367038081	0.797742972885839
50	0.771032776142855	1	0.79756567296335	0.782172224717522	0.791182568831647	0.781339880051105	0.721879849872837	0.724221521451872	0.786013304957642	0.780298043721855	0.784845360490646	0.78707553321909	0.752127071844167	0.794442047538436	0.791102202668165	0.787618002800489	0.790956287870406	0.770151270070601	0.769809881340276	0.784899803235372	0.790764394789888	0.789602527831478	0.783527870260538	0.765662537999524	0.766342661591387	0.781654511114355	0.793068412837013	0.794203656219755	0.80243147393431	0.769188402324139	0.765806565107115
58	0.794552053536412	0.79756567296335	1	0.801888424172601	0.807279856925785	0.800341847468565	0.739442078356143	0.744974007088352	0.806970617464145	0.825621332719413	0.765544461366172	0.755490441855092	0.755715055591513	0.842495246202317	0.843391162663774	0.827803270462732	0.803862750610482	0.791711251700951	0.789790779398289	0.799526197448568	0.805129610713644	0.807970052507283	0.82695772748295	0.790978165104993	0.798479238498025	0.808770150326211	0.829981915567627	0.844263438810023	0.810766412479139	0.791374894556265	0.788695463901684
81	0.787785210019486	0.782172224717522	0.801888424172601	1	0.89153687937164	0.894895543094757	0.780355849252322	0.779683964275071	0.922170515597005	0.790744093279367	0.752454818498914	0.757256515929785	0.783907892484742	0.795009748035068	0.783705980258768	0.796991267032493	0.853814026534297	0.845729339377608	0.844600066890898	0.891120699206933	0.911817207014114	0.891334528915979	0.790193787129777	0.860237668871191	0.878656400793202	0.883233609591531	0.797002010248563	0.800465836014183	0.773492189817271	0.79286503005249	0.793137760826298
82	0.788600143960534	0.791182568831647	0.807279856925785	0.89153687937164	1	0.905541733826425	0.773679077134334	0.778044503204579	0.905627077333384	0.798036005187807	0.766092158764703	0.766502400164679	0.788697843395097	0.803337361352951	0.793792312468413	0.803910456948468	0.867421286635843	0.853522990003711	0.855345137847081	0.905858514240785	0.89609054266031	0.945628239926018	0.79581066272561	0.865860134055881	0.888263132572948	0.895792130962458	0.806693452764515	0.807937548242891	0.780840641907209	0.799745740954055	0.798035976877616
83	0.78153478973858	0.781339880051105	0.800341847468565	0.894895543094757	0.905541733826425	1	0.769260737145804	0.774089360868012	0.901726252496332	0.793968523898272	0.752636483317371	0.754887228729994	0.776906174256366	0.798288272085821	0.784843416782118	0.800621111772741	0.86679415959203	0.850934685579026	0.850729006127579	0.896729021602953	0.895473136375624	0.900556819368342	0.791961062527563	0.862482230680628	0.885041470423076	0.895585275671052	0.802636109397935	0.808875040995079	0.774100065746107	0.791250579013693	0.792903426536191
103	0.771979054159341	0.721879849872837	0.739442078356143	0.780355849252322	0.773679077134334	0.769260737145804	1	0.923826818324827	0.779686168034173	0.743847039951758	0.693749785628785	0.685024842061056	0.803715106877484	0.756040266184228	0.730005081808313	0.755318240733932	0.753933820891525	0.740345446743391	0.730808172541925	0.767767647322893	0.7750796589338	0.77200403059779	0.745774207684198	0.757628874605865	0.771879494304235	0.767136434427157	0.74805436243535	0.753183591594962	0.728450249266102	0.755303612242139	0.756474833735217
107	0.775976064155133	0.724221521451872	0.744974007088352	0.779683964275071	0.778044503204579	0.774089360868012	0.923826818324827	1	0.782892696201305	0.741883641185031	0.692101986061454	0.686615599803652	0.806945908007401	0.757770933313685	0.728472761809381	0.756392496034938	0.753821090838338	0.745719304565781	0.730816423041958	0.770438863493747	0.776218825371517	0.775487871721461	0.749452753777879	0.760478511853397	0.777905858945102	0.772897161654182	0.746246770310978	0.758981965741249	0.734051708786261	0.754732102982933	0.753760848473932
116	0.789227308892737	0.786013304957642	0.806970617464145	0.922170515597005	0.905627077333384	0.901726252496332	0.779686168034173	0.782892696201305	1	0.791978743878629	0.756822729166155	0.758129875924998	0.787851889332692	0.797328792277475	0.789824713900785	0.802400488874282	0.86331047666994	0.854428127028668	0.854456781546396	0.897350175835274	0.90804037638744	0.902901912140895	0.792177971687559	0.863037995430878	0.893921456928969	0.895990718634781	0.801075279412486	0.803904893356077	0.780346860226893	0.795257502992222	0.795431444708072
118	0.781785248641315	0.780298043721855	0.825621332719413	0.790744093279367	0.798036005187807	0.793968523898272	0.743847039951758	0.741883641185031	0.791978743878629	1	0.759892122871223	0.729285075184321	0.750821160876541	0.821522878980968	0.825432316542519	0.847712821875206	0.796841216850095	0.767657018576751	0.772699176794682	0.783625500886739	0.792747493778445	0.798997823566133	0.85058279956775	0.781613710069652	0.785418431258476	0.790204639979863	0.877592466449769	0.851227822730101	0.795727974940319	0.783659735453723	0.787829703287572
