1	0.7830032
1	0.8712515
1	0.7860619
1	0.90834975
1	0.80570006
1	0.86019677
1	0.8695811
1	0.62475765
1	0.8760691
1	0.5100575
1	0.9392664
1	0.81765175
1	0.84037447
1	0.023272395
1	0.7710888
1	0.86819404
1	0.058259398
1	0.9392664
1	0.9392664
1	0.9392664
1	0.8712515
1	0.8613705
1	0.87607133
1	0.9392664
1	0.2109519
1	0.9392664
1	0.87197596
1	0.7573582
1	0.9392664
1	0.020769864
1	0.8734809
1	0.87414765
1	0.91020334
1	0.9392664
1	0.8744134
1	0.87746054
1	0.9242779
1	0.9392664
1	0.8829781
1	0.9392664
1	0.9392664
1	0.86819404
1	0.8712515
1	0.91020334
1	0.6899475
1	0.86819404
1	0.7936076
1	0.5337136
1	0.8186126
1	0.8168818
1	0.27957216
1	0.8760649
1	0.87139404
1	0.0021470785
1	0.9392664
1	0.9392664
1	0.14931795
1	0.9392664
1	0.5700921
1	0.9392664
1	0.9392664
1	0.25435638
1	0.6140989
1	0.88783246
1	0.6140989
1	0.5293678
1	0.8519869
1	0.7860619
1	0.8410891
1	0.9392664
1	0.9242779
1	0.28343087
1	0.9392664
1	0.8712515
1	0.058259398
1	0.110340595
1	0.6140989
1	0.89257216
1	0.34463674
1	0.8498382
1	0.12147859
1	0.9392664
1	0.9392664
1	0.6140989
1	0.9392664
1	0.8789477
1	0.9392664
1	0.8277297
1	0.9392664
0	0.0017387867
0	0.003848493
0	0.02013278
0	0.04801157
0	0.0008416772
0	0.5495973
0	0.11474615
0	0.13757819
0	0.0020864308
0	0.26104364
0	0.021094382
0	0.025311947
0	0.00012558699
0	0.66271853
0	0.13223061
0	0.004047036
0	0.00031718612
0	0.021094382
0	0.447841
0	0.0003324747
0	0.06363675
0	0.00027567148
0	0.01487869
0	0.06363675
0	0.03923577
0	0.023272395
0	0.5761342
0	0.17174974
0	0.00034078956
0	0.16085806
0	0.0020273328
0	0.0003324747
0	0.05945325
0	0.09559327
0	0.0008416772
0	0.041303396
0	0.098124385
0	0.33444744
0	0.755612
0	0.035322756
0	0.0014821589
0	0.00027567148
0	0.00077977777
0	0.03110367
0	0.006663084
0	0.13945723
0	0.57280177
0	0.5293678
0	0.7860619
0	0.023272395
0	0.0020695925
0	0.15770957
0	0.0003542006
0	0.08663893
0	0.005824685
0	0.8685115
0	0.78341347
0	0.6554352
0	0.33327332
0	0.0020695925
0	0.87639797
0	0.0008416772
0	0.00035718083
0	0.0020127892
0	0.8186126
0	0.03623104
0	0.6306453
0	0.025311947
0	0.30215043
0	0.03999889
0	0.8481555
0	0.0020695925
0	0.0003542006
0	0.00027567148
0	0.0021093786
0	0.022679895
0	0.38158515
0	0.00031718612
0	0.00034210086
0	0.0019342005
0	0.9242779
0	0.18761829
0	0.0008416772
0	0.06363675
0	0.02013278
0	0.022826374
0	0.005824685
0	0.86819404
0	0.00032946467
0	0.4895084
0	0.0020864308
0	0.0040965895
0	0.12906449
